"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"50575","IA",,"Calhoun County","Pomeroy",16077,755,0.00265604249667995,0.00265604249667995,-0.0258064516129032,428
2019-01-31,"21841","MD","Salisbury","Worcester County","Newark",16078,1215,0.00746268656716418,0.039349871685201,0.0648553900087642,639
2019-01-31,"85611","AZ","Nogales","Santa Cruz County","Elgin",16079,1493,0.0128900949796472,0.046984572230014,0.0484550561797753,406
2019-01-31,"95728","CA","Truckee-Grass Valley","Nevada County","Truckee",16080,2208,0.00914076782449726,0.0241187384044527,0.0250696378830084,852
2019-01-31,"97149","OR",,"Tillamook County","Neskowin",16081,1875,0.0173629951166576,0.0563380281690141,0.0353395913859746,535
2019-01-31,"08345","NJ","Vineland-Bridgeton","Cumberland County","Downe",16082,1220,-0.0348101265822785,-0.0909090909090909,0.0066006600660066,508
2019-01-31,"49248","MI","Adrian","Lenawee County","Jasper",16083,1091,0.00367985280588776,0.00925069380203515,-0.0241502683363149,741
2019-01-31,"49728","MI","Sault Ste. Marie","Chippewa County","Eckerman",16084,875,0.00922722029988466,0.0416666666666667,0.0479041916167665,401
2019-01-31,"28757","NC","Asheville","Buncombe County","Montreat",16085,2008,-0.00248385494287134,0.00199600798403194,0.0496602195504443,488
2019-01-31,"20611","MD","Washington-Arlington-Alexandria","Charles County","Bel Alton",16086,1919,0.0131995776135164,0.0590507726269316,0.0356179168915273,468
2019-01-31,"20645","MD","Washington-Arlington-Alexandria","Charles County","Issue",16087,2043,-0.00487092060399415,-0.00390053632374451,-0.0484396832789939,515
2019-01-31,"95497","CA","Santa Rosa","Sonoma County","Annapolis",16088,3240,-0.0223295111647556,-0.0608695652173913,-0.00460829493087558,1740
