"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"75602","TX","Longview","Gregg County","Longview",5800,887,-0.0188053097345133,-0.0482832618025751,-0.0111482720178372,6320
2019-01-31,"50009","IA","Des Moines-West Des Moines","Polk County","Altoona",5801,1485,-0.00268636668905306,-0.00602409638554217,-0.0255905511811024,5863
2019-01-31,"44149","OH","Cleveland-Elyria","Cuyahoga County","Strongsville",5802,1669,-0.00654761904761905,-0.0176574455562095,0.0189255189255189,7821
2019-01-31,"60473","IL","Chicago-Naperville-Elgin","Cook County","South Holland",5803,1630,0.01875,0.0625814863102999,0.0468850353243417,8131
2019-01-31,"33472","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Boynton Beach",5804,2220,0.00589034888989579,0.0164835164835165,0.0206896551724138,8277
2019-01-31,"85748","AZ","Tucson","Pima County","Tucson",5805,1311,0.00691244239631336,0.0250195465207193,0.0413026211278793,7266
2019-01-31,"07950","NJ","New York-Newark-Jersey City","Morris County","Parsippany-Troy Hills",5806,2561,-0.0119598765432099,-0.0313918305597579,-0.0436893203883495,7542
2019-01-31,"53538","WI","Watertown-Fort Atkinson","Jefferson County","Fort Atkinson",5807,1199,0.00502933780385583,0.0161016949152542,-0.00662800331400166,6851
2019-01-31,"29341","SC","Gaffney","Cherokee County","Gaffney",5808,1052,0.00477554918815664,0.0164251207729469,0.00573613766730402,6231
2019-01-31,"84128","UT","Salt Lake City","Salt Lake County","West Valley City",5809,1511,0.00666222518321119,0.0140939597315436,0.0147750167897918,8073
2019-01-31,"95746","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Granite Bay",5810,3108,-0.00671140939597316,-0.0192489744398864,0.00355182434614143,7594
2019-01-31,"45219","OH","Cincinnati","Hamilton County","Cincinnati",5811,1588,0.0650570087189806,0.194883370955606,0.119887165021157,3333
2019-01-31,"53121","WI","Whitewater-Elkhorn","Walworth County","Elkhorn",5812,1429,-0.027891156462585,-0.0756791720569211,-0.00763888888888889,7246
2019-01-31,"15147","PA","Pittsburgh","Allegheny County","Penn Hills",5813,1004,0.0203252032520325,0.0557308096740273,0.0579557428872497,7080
2019-01-31,"97232","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",5814,2117,0.00141911069063387,0.0158349328214971,-0.0493938033228559,3433
2019-01-31,"70611","LA","Lake Charles","Calcasieu Parish","Lake Charles",5815,1590,-0.0179122915379864,-0.045045045045045,-0.0310786106032907,5379
2019-01-31,"86323","AZ","Prescott","Yavapai County","Chino Valley",5816,1550,-0.00831733845169546,-0.0318550905683948,0.00193923723335488,4063
2019-01-31,"70116","LA","New Orleans-Metairie","Orleans Parish","New Orleans",5817,1494,0.0197952218430034,0.0595744680851064,0.0282174810736407,3587
2019-01-31,"78114","TX","San Antonio-New Braunfels","Wilson County","Floresville",5818,1469,0.00685400959561343,0.0208478109798471,0.0145027624309392,4618
2019-01-31,"91768","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Pomona",5819,2179,0.00646651270207852,0.019176800748363,0.00832947709393799,5622
2019-01-31,"07095","NJ","New York-Newark-Jersey City","Middlesex County","Woodbridge",5820,1905,-0.00625978090766823,-0.0170278637770898,-0.0230769230769231,5880
2019-01-31,"07203","NJ","New York-Newark-Jersey City","Union County","Roselle",5821,1775,0.0131278538812785,0.0428907168037603,0.0496747486694264,5466
2019-01-31,"70535","LA","Opelousas","Saint Landry Parish","Eunice",5822,1097,0.00182648401826484,0.00549954170485793,-0.0036330608537693,4248
2019-01-31,"18976","PA","Philadelphia-Camden-Wilmington","Bucks County","Warrington",5823,2238,0.0094722598105548,0.0308613542146476,-0.00222915737851092,7355
2019-01-31,"33898","FL","Lakeland-Winter Haven","Polk County","Lake Wales",5824,1197,0.0118343195266272,0.0399652476107732,0.0518453427065026,4579
2019-01-31,"43140","OH","Columbus","Madison County","London",5825,1206,0.00249376558603491,0.00836120401337793,0.000829875518672199,5581
2019-01-31,"33634","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Town 'n' Country",5826,1414,0.0107219442458899,0.0313639679066375,0.0497401633259094,5953
2019-01-31,"08108","NJ","Philadelphia-Camden-Wilmington","Camden County","Collingswood",5827,1623,0.0162805259862242,0.0545808966861598,-0.0187424425634825,6133
2019-01-31,"76067","TX","Mineral Wells","Palo Pinto County","Mineral Wells",5828,1104,0.00454959053685168,0.0137741046831956,0.010064043915828,4768
2019-01-31,"90240","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Downey",5829,2750,0.00401606425702811,0.0196514645902855,0.043247344461305,6141
2019-01-31,"07071","NJ","New York-Newark-Jersey City","Bergen County","Lyndhurst",5830,2066,0.0112579539892315,0.0350701402805611,-0.00911270983213429,5384
2019-01-31,"55350","MN","Hutchinson","McLeod County","Hutchinson",5831,1281,0.00549450549450549,0.0207171314741036,0.05,6547
2019-01-31,"35214","AL","Birmingham-Hoover","Jefferson County","Forestdale",5832,842,0.00357568533969011,0.00959232613908873,0.00959232613908873,7775
2019-01-31,"34736","FL","Orlando-Kissimmee-Sanford","Lake County","Groveland",5833,1409,0.0122126436781609,0.0421597633136095,0.0522778192681105,5517
2019-01-31,"20720","MD","Washington-Arlington-Alexandria","Prince Georges County","Bowie",5834,2434,-0.000821018062397373,0.00912106135986733,0.0261382799325464,8906
2019-01-31,"06825","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Fairfield",5835,2265,-0.0194805194805195,-0.0414727041895895,-0.0152173913043478,7172
2019-01-31,"29506","SC","Florence","Florence County","Florence",5836,930,0.0253583241455347,0.0851808634772462,-0.00428265524625268,5891
2019-01-31,"32060","FL",,"Suwannee County","Live Oak",5837,1248,0.00970873786407767,0.0288540807914262,0.0469798657718121,2785
2019-01-31,"33469","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Tequesta",5838,2710,0.0226415094339623,0.0745440126883426,0.0962783171521036,8633
2019-01-31,"07094","NJ","New York-Newark-Jersey City","Hudson County","Secaucus",5839,2188,0.00829493087557604,0.0238652316331306,-0.0284191829484902,5778
2019-01-31,"48213","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",5840,777,0.0130378096479791,0.036,0.0387700534759358,14300
2019-01-31,"49512","MI","Grand Rapids-Wyoming","Kent County","Kentwood",5841,1399,-0.00920679886685552,-0.0284722222222222,-0.0120056497175141,3653
2019-01-31,"55441","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Plymouth",5842,1980,0.00609756097560976,0.0148641722193747,0.00405679513184584,5306
2019-01-31,"91340","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","San Fernando",5843,2563,0.0019546520719312,0.00865800865800866,0.0393349553933496,6203
2019-01-31,"19342","PA","Philadelphia-Camden-Wilmington","Delaware County","Glen Mills",5844,2439,0.000410172272354389,0.0107749689183589,-0.00530179445350734,6236
2019-01-31,"11714","NY","New York-Newark-Jersey City","Nassau County","Bethpage",5845,2945,0.00718194254445964,0.0176226675881133,0.0148173673328739,6926
2019-01-31,"66605","KS","Topeka","Shawnee County","Topeka",5846,793,0.00379746835443038,0.00506970849176172,0.0245478036175711,7313
2019-01-31,"91010","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Duarte",5847,2360,0.00811618966253738,0.0256410256410256,0.0150537634408602,6661
2019-01-31,"06062","CT","Hartford-West Hartford-East Hartford","Hartford County","Plainville",5848,1513,-0.00132013201320132,0.00665335994677312,-0.0143322475570033,6487
2019-01-31,"28312","NC","Fayetteville","Cumberland County","Fayetteville",5849,943,-0.00317124735729387,0.00319148936170213,0.0205627705627706,4060
2019-01-31,"84075","UT","Ogden-Clearfield","Davis County","Syracuse",5850,1695,0.00118133490844654,0.00236546422235364,0.0495356037151703,7488
2019-01-31,"15241","PA","Pittsburgh","Allegheny County","Upper Saint Clair",5851,2066,0.0127450980392157,0.0324837581209395,-0.0421882243857209,7377
2019-01-31,"39560","MS","Gulfport-Biloxi-Pascagoula","Harrison County","Long Beach",5852,1132,0.000884173297966401,-0.00527240773286467,0.0452446906740535,5421
2019-01-31,"44142","OH","Cleveland-Elyria","Cuyahoga County","Brook Park",5853,1149,0.000871080139372822,0.00612959719789842,0.0417044424297371,7429
2019-01-31,"48837","MI","Lansing-East Lansing","Eaton County","Grand Ledge",5854,1280,0.0191082802547771,0.0702341137123746,0.0509031198686371,7162
2019-01-31,"85749","AZ","Tucson","Pima County","Tucson",5855,1935,0.0041515308770109,0.0125588697017268,0.0259809119830329,7403
2019-01-31,"37411","TN","Chattanooga","Hamilton County","Chattanooga",5856,986,0.00921187308085977,0.0335429769392034,0.048936170212766,6776
2019-01-31,"29204","SC","Columbia","Richland County","Columbia",5857,1038,0.0087463556851312,0.0277227722772277,0.0267062314540059,6740
2019-01-31,"44017","OH","Cleveland-Elyria","Cuyahoga County","Berea",5858,1199,0,0.00167084377610693,0.00167084377610693,6553
2019-01-31,"38478","TN",,"Giles County","Pulaski",5859,1028,0.00982318271119843,0.0321285140562249,0.0228855721393035,6509
2019-01-31,"92106","CA","San Diego-Carlsbad","San Diego County","San Diego",5860,4045,0.00471932439145554,0.00822532402791625,0.00397120873665922,6346
2019-01-31,"40031","KY","Louisville/Jefferson County","Oldham County","La Grange",5861,1577,0.000634517766497462,-0.00316055625790139,-0.0652045050385299,5914
2019-01-31,"18235","PA","Allentown-Bethlehem-Easton","Carbon County","Mahoning",5862,1215,0.00330305532617671,0.0133444537114262,0.0261824324324324,5954
2019-01-31,"48094","MI","Detroit-Warren-Dearborn","Macomb County","Washington",5863,2066,0.00535279805352798,0.0299102691924227,-0.0100622903689506,6826
2019-01-31,"47834","IN","Terre Haute","Clay County","Brazil",5864,849,0.00117924528301887,0.00592417061611374,-0.0263761467889908,7993
2019-01-31,"99202","WA","Spokane-Spokane Valley","Spokane County","Spokane",5865,1144,0.0196078431372549,0.0681605975723623,0.119373776908023,6004
2019-01-31,"75237","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",5866,1444,0.00417246175243394,0.0147575544624034,0.027027027027027,1391
2019-01-31,"79119","TX","Amarillo","Potter County","Amarillo",5867,1983,-0.00750750750750751,-0.0245941957697983,0.0338894681960375,5022
2019-01-31,"13205","NY","Syracuse","Onondaga County","Syracuse",5868,1097,0.00274223034734918,0.00642201834862385,0.0242763772175537,5118
2019-01-31,"60130","IL","Chicago-Naperville-Elgin","Cook County","Forest Park",5869,1553,0.00582901554404145,0.0277961614824619,0.0374081496325985,5110
2019-01-31,"92316","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Bloomington",5870,1830,0.0138504155124654,0.0439247005134056,0.0584152689415847,6175
2019-01-31,"85019","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",5871,1235,0.0122950819672131,0.0360738255033557,0.0804899387576553,6481
2019-01-31,"84045","UT","Provo-Orem","Utah County","Saratoga Springs",5872,1604,-0.00186683260734287,0.0050125313283208,0.0210057288351369,6949
2019-01-31,"44126","OH","Cleveland-Elyria","Cuyahoga County","Fairview Park",5873,1292,-0.00768049155145929,-0.0189825360668185,-0.00231660231660232,6357
2019-01-31,"48854","MI","Lansing-East Lansing","Ingham County","Mason",5874,1444,0.0126227208976157,0.0578754578754579,0.0418470418470418,5958
2019-01-31,"82414","WY",,"Park County","Cody",5875,1237,0.00487408610885459,0.0299750208159867,0.0430016863406408,6587
2019-01-31,"28732","NC","Asheville","Henderson County","Fletcher",5876,1535,0.0152116402116402,0.0435078178110129,0.0549828178694158,6426
2019-01-31,"84108","UT","Salt Lake City","Salt Lake County","Salt Lake City",5877,2083,0.00725338491295938,0.0235872235872236,0.0347739692001987,7801
2019-01-31,"37212","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",5878,1886,-0.00579862941486558,-0.0151436031331593,-0.0593516209476309,5539
2019-01-31,"23114","VA","Richmond","Chesterfield County","Midlothian",5879,1786,0.00676437429537768,0.0188248716486024,0.0211549456832476,7317
2019-01-31,"44622","OH","New Philadelphia-Dover","Tuscarawas County","Dover",5880,1041,0,0,-0.0252808988764045,6676
2019-01-31,"10990","NY","New York-Newark-Jersey City","Orange County","Warwick",5881,2166,-0.000461467466543609,-0.0163487738419619,0.0284900284900285,6684
2019-01-31,"06037","CT","Hartford-West Hartford-East Hartford","Hartford County","Berlin",5882,1925,0.0046972860125261,0.02067868504772,0.0110294117647059,7162
2019-01-31,"67530","KS","Great Bend","Barton County","Great Bend",5883,753,-0.0118110236220472,-0.0358514724711908,-0.0358514724711908,6616
2019-01-31,"30071","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Norcross",5884,1393,0.00868935553946416,0.0303254437869823,0.0395522388059701,5921
2019-01-31,"58401","ND","Jamestown","Stutsman County","Jamestown",5885,1164,-0.0110450297366185,-0.0275689223057644,0.0919324577861163,4809
2019-01-31,"33971","FL","Cape Coral-Fort Myers","Lee County","Lehigh Acres",5886,1281,0.00707547169811321,0.0264423076923077,0.0330645161290323,9364
2019-01-31,"43952","OH","Weirton-Steubenville","Jefferson County","Steubenville",5887,682,-0.0101596516690856,-0.0257142857142857,-0.00583090379008746,6592
2019-01-31,"48114","MI","Detroit-Warren-Dearborn","Livingston County","Brighton",5888,1943,0.0199475065616798,0.0646575342465753,0.0559782608695652,7713
2019-01-31,"94105","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",5889,4546,0.00619743249225321,0.0176852473695993,0.022952295229523,4895
2019-01-31,"35661","AL","Florence-Muscle Shoals","Colbert County","Muscle Shoals",5890,1034,0.00485908649173955,0.000968054211035818,-0.0408163265306122,6977
2019-01-31,"44057","OH","Cleveland-Elyria","Lake County","Madison",5891,1100,-0.00271985494106981,-0.000908265213442325,-0.0274093722369584,6970
2019-01-31,"60491","IL","Chicago-Naperville-Elgin","Will County","Homer Glen",5892,2253,0.0031166518254675,0.00940860215053763,-0.0420918367346939,8823
2019-01-31,"48201","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",5893,1131,0.00533333333333333,0.0309936189608022,0.0589887640449438,1705
2019-01-31,"92860","CA","Riverside-San Bernardino-Ontario","Riverside County","Norco",5894,2459,0.00408329930583912,0.0169561621174524,0.0237302248126561,6865
2019-01-31,"29102","SC",,"Clarendon County","Manning",5895,1027,0.0138203356367226,0.0447609359104781,0.0249500998003992,6469
2019-01-31,"28036","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Davidson",5896,1677,0.00599880023995201,0.0213154689403167,-0.012948793407887,7832
2019-01-31,"44820","OH","Bucyrus","Crawford County","Bucyrus",5897,826,0.00854700854700855,0.029925187032419,-0.00481927710843374,6402
2019-01-31,"49307","MI","Big Rapids","Mecosta County","Big Rapids",5898,1082,0.0681145113524186,0.17353579175705,0.0929292929292929,5635
2019-01-31,"31312","GA","Savannah","Effingham County","Guyton",5899,1312,0.00382555470543229,0.0115651503469545,0.0123456790123457,5150
2019-01-31,"44906","OH","Mansfield","Richland County","Mansfield",5900,766,0.039348710990502,0.0958512160228898,0.0911680911680912,6199
2019-01-31,"73018","OK","Oklahoma City","Grady County","Chickasha",5901,815,0.00741656365883807,0.026448362720403,0.0238693467336683,6894
2019-01-31,"33129","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",5902,2380,-0.00293255131964809,-0.0112172829248027,-0.00626304801670146,7986
2019-01-31,"03842","NH","Boston-Cambridge-Newton","Rockingham County","Hampton",5903,1938,0.02,0.0561307901907357,-0.0127356087620988,10830
2019-01-31,"97055","OR","Portland-Vancouver-Hillsboro","Clackamas County","Sandy",5904,1863,0.010851871947911,0.0355753196220122,0.0247524752475248,6423
2019-01-31,"78380","TX","Corpus Christi","Nueces County","Robstown",5905,1196,-0.00416319733555371,-0.0058187863674148,0.0178723404255319,6355
2019-01-31,"34771","FL","Orlando-Kissimmee-Sanford","Osceola County","Saint Cloud",5906,1679,0.00962116656644618,0.0269113149847095,0.0721583652618135,4865
2019-01-31,"65738","MO","Springfield","Greene County","Republic",5907,889,0.016,0.0508274231678487,0.0583333333333333,6619
2019-01-31,"73114","OK","Oklahoma City","Oklahoma County","Oklahoma City",5908,851,0.0035377358490566,0.0118906064209275,0.00472255017709563,5948
2019-01-31,"46619","IN","South Bend-Mishawaka","Saint Joseph County","South Bend",5909,713,0.00991501416430595,0.0200286123032904,0.0200286123032904,9104
2019-01-31,"40204","KY","Louisville/Jefferson County","Jefferson County","Louisville",5910,1169,0.00862812769628991,0.0299559471365639,-0.00341005967604433,5864
2019-01-31,"46319","IN","Chicago-Naperville-Elgin","Lake County","Griffith",5911,1245,0,0.00241545893719807,0.017988552739166,7892
2019-01-31,"72715","AR","Fayetteville-Springdale-Rogers","Benton County","Bella Vista",5912,1163,0.00779896013864818,0.0246696035242291,0.0157205240174672,7988
